,0,1,2,3,4,5,6,7,8,9,10
3465,0.948486328125,0.041748046875,0.708740234375,0.536865234375,0.240966796875,0.805908203125,0.128662109375,0.683349609375,0.682373046875,0.802001953125,0.86437931569
3466,0.448486328125,0.541748046875,0.208740234375,0.036865234375,0.740966796875,0.305908203125,0.628662109375,0.183349609375,0.182373046875,0.302001953125,0.86535496754
3467,0.323486328125,0.166748046875,0.833740234375,0.911865234375,0.115966796875,0.430908203125,0.753662109375,0.308349609375,0.807373046875,0.927001953125,0.85655373969
3468,0.823486328125,0.666748046875,0.333740234375,0.411865234375,0.615966796875,0.930908203125,0.253662109375,0.808349609375,0.307373046875,0.427001953125,0.87257144587
3469,0.573486328125,0.416748046875,0.083740234375,0.661865234375,0.865966796875,0.180908203125,0.003662109375,0.058349609375,0.557373046875,0.177001953125,0.90024945599
3470,0.073486328125,0.916748046875,0.583740234375,0.161865234375,0.365966796875,0.680908203125,0.503662109375,0.558349609375,0.057373046875,0.677001953125,0.84274376874
3471,0.104736328125,0.385498046875,0.989990234375,0.068115234375,0.147216796875,0.899658203125,0.472412109375,0.777099609375,0.088623046875,0.458251953125,0.80324565087
3472,0.604736328125,0.885498046875,0.489990234375,0.568115234375,0.647216796875,0.399658203125,0.972412109375,0.277099609375,0.588623046875,0.958251953125,0.90554030454
3473,0.854736328125,0.135498046875,0.239990234375,0.318115234375,0.897216796875,0.649658203125,0.722412109375,0.527099609375,0.338623046875,0.708251953125,0.86530101867
3474,0.354736328125,0.635498046875,0.739990234375,0.818115234375,0.397216796875,0.149658203125,0.222412109375,0.027099609375,0.838623046875,0.208251953125,0.91244857789
3475,0.479736328125,0.010498046875,0.364990234375,0.193115234375,0.772216796875,0.024658203125,0.347412109375,0.402099609375,0.213623046875,0.583251953125,0.86571943973
3476,0.979736328125,0.510498046875,0.864990234375,0.693115234375,0.272216796875,0.524658203125,0.847412109375,0.902099609375,0.713623046875,0.083251953125,0.91789303865
3477,0.729736328125,0.260498046875,0.614990234375,0.443115234375,0.022216796875,0.274658203125,0.597412109375,0.152099609375,0.463623046875,0.333251953125,0.87589565623
3478,0.229736328125,0.760498046875,0.114990234375,0.943115234375,0.522216796875,0.774658203125,0.097412109375,0.652099609375,0.963623046875,0.833251953125,0.85383284259
3479,0.167236328125,0.197998046875,0.677490234375,0.630615234375,0.709716796875,0.837158203125,0.409912109375,0.214599609375,0.151123046875,0.395751953125,0.836107477
3480,0.667236328125,0.697998046875,0.177490234375,0.130615234375,0.209716796875,0.337158203125,0.909912109375,0.714599609375,0.651123046875,0.895751953125,0.84870231549
3481,0.917236328125,0.447998046875,0.427490234375,0.880615234375,0.459716796875,0.587158203125,0.659912109375,0.464599609375,0.401123046875,0.645751953125,0.90316986388
3482,0.417236328125,0.947998046875,0.927490234375,0.380615234375,0.959716796875,0.087158203125,0.159912109375,0.964599609375,0.901123046875,0.145751953125,0.94409896576
3483,0.292236328125,0.322998046875,0.052490234375,0.505615234375,0.334716796875,0.212158203125,0.284912109375,0.589599609375,0.026123046875,0.520751953125,0.84926493812
3484,0.792236328125,0.822998046875,0.552490234375,0.005615234375,0.834716796875,0.712158203125,0.784912109375,0.089599609375,0.526123046875,0.020751953125,0.88760695622
3485,0.542236328125,0.072998046875,0.802490234375,0.755615234375,0.584716796875,0.462158203125,0.534912109375,0.839599609375,0.276123046875,0.270751953125,0.88822370884
3486,0.042236328125,0.572998046875,0.302490234375,0.255615234375,0.084716796875,0.962158203125,0.034912109375,0.339599609375,0.776123046875,0.770751953125,0.79109651696
3487,0.057861328125,0.369873046875,0.724365234375,0.927490234375,0.850341796875,0.102783203125,0.706787109375,0.698974609375,0.291748046875,0.067626953125,0.90122549728
3488,0.557861328125,0.869873046875,0.224365234375,0.427490234375,0.350341796875,0.602783203125,0.206787109375,0.198974609375,0.791748046875,0.567626953125,0.87196942506
3489,0.807861328125,0.119873046875,0.474365234375,0.677490234375,0.100341796875,0.352783203125,0.456787109375,0.948974609375,0.041748046875,0.817626953125,0.8753781853
3490,0.307861328125,0.619873046875,0.974365234375,0.177490234375,0.600341796875,0.852783203125,0.956787109375,0.448974609375,0.541748046875,0.317626953125,0.84343535111
3491,0.432861328125,0.244873046875,0.099365234375,0.802490234375,0.225341796875,0.977783203125,0.581787109375,0.073974609375,0.416748046875,0.942626953125,0.80238711613
3492,0.932861328125,0.744873046875,0.599365234375,0.302490234375,0.725341796875,0.477783203125,0.081787109375,0.573974609375,0.916748046875,0.442626953125,0.92322130168
3493,0.682861328125,0.494873046875,0.849365234375,0.552490234375,0.975341796875,0.727783203125,0.331787109375,0.323974609375,0.166748046875,0.192626953125,0.90564999682
3494,0.182861328125,0.994873046875,0.349365234375,0.052490234375,0.475341796875,0.227783203125,0.831787109375,0.823974609375,0.666748046875,0.692626953125,0.853706173
3495,0.245361328125,0.057373046875,0.911865234375,0.364990234375,0.287841796875,0.165283203125,0.644287109375,0.261474609375,0.479248046875,0.005126953125,0.86392720185
3496,0.745361328125,0.557373046875,0.411865234375,0.864990234375,0.787841796875,0.665283203125,0.144287109375,0.761474609375,0.979248046875,0.505126953125,0.90458431158
3497,0.995361328125,0.307373046875,0.161865234375,0.114990234375,0.537841796875,0.415283203125,0.394287109375,0.011474609375,0.229248046875,0.755126953125,0.87160374251
3498,0.495361328125,0.807373046875,0.661865234375,0.614990234375,0.037841796875,0.915283203125,0.894287109375,0.511474609375,0.729248046875,0.255126953125,0.84871013443
3499,0.370361328125,0.432373046875,0.286865234375,0.489990234375,0.662841796875,0.790283203125,0.519287109375,0.886474609375,0.354248046875,0.880126953125,0.83786866954
3500,0.870361328125,0.932373046875,0.786865234375,0.989990234375,0.162841796875,0.290283203125,0.019287109375,0.386474609375,0.854248046875,0.380126953125,0.9538177907
3501,0.620361328125,0.182373046875,0.536865234375,0.239990234375,0.412841796875,0.540283203125,0.269287109375,0.636474609375,0.104248046875,0.130126953125,0.86192221787
3502,0.120361328125,0.682373046875,0.036865234375,0.739990234375,0.912841796875,0.040283203125,0.769287109375,0.136474609375,0.604248046875,0.630126953125,0.88224121197
3503,0.089111328125,0.151123046875,0.380615234375,0.521240234375,0.569091796875,0.259033203125,0.238037109375,0.417724609375,0.510498046875,0.473876953125,0.84532653118
3504,0.589111328125,0.651123046875,0.880615234375,0.021240234375,0.069091796875,0.759033203125,0.738037109375,0.917724609375,0.010498046875,0.973876953125,0.85100801844
3505,0.839111328125,0.401123046875,0.630615234375,0.771240234375,0.319091796875,0.009033203125,0.988037109375,0.167724609375,0.760498046875,0.723876953125,0.915910779
3506,0.339111328125,0.901123046875,0.130615234375,0.271240234375,0.819091796875,0.509033203125,0.488037109375,0.667724609375,0.260498046875,0.223876953125,0.87642265953
3507,0.464111328125,0.276123046875,0.755615234375,0.646240234375,0.444091796875,0.634033203125,0.113037109375,0.792724609375,0.635498046875,0.598876953125,0.87036817251
3508,0.964111328125,0.776123046875,0.255615234375,0.146240234375,0.944091796875,0.134033203125,0.613037109375,0.292724609375,0.135498046875,0.098876953125,0.93233068747
3509,0.714111328125,0.026123046875,0.005615234375,0.896240234375,0.694091796875,0.884033203125,0.863037109375,0.542724609375,0.885498046875,0.348876953125,0.8301826667
3510,0.214111328125,0.526123046875,0.505615234375,0.396240234375,0.194091796875,0.384033203125,0.363037109375,0.042724609375,0.385498046875,0.848876953125,0.84736412551
3511,0.151611328125,0.463623046875,0.193115234375,0.208740234375,0.006591796875,0.446533203125,0.175537109375,0.605224609375,0.697998046875,0.411376953125,0.81356340545
3512,0.651611328125,0.963623046875,0.693115234375,0.708740234375,0.506591796875,0.946533203125,0.675537109375,0.105224609375,0.197998046875,0.911376953125,0.87841553218
3513,0.901611328125,0.213623046875,0.943115234375,0.458740234375,0.756591796875,0.196533203125,0.925537109375,0.855224609375,0.947998046875,0.661376953125,0.90994124431
3514,0.401611328125,0.713623046875,0.443115234375,0.958740234375,0.256591796875,0.696533203125,0.425537109375,0.355224609375,0.447998046875,0.161376953125,0.87578781964
3515,0.276611328125,0.088623046875,0.568115234375,0.083740234375,0.881591796875,0.571533203125,0.050537109375,0.230224609375,0.572998046875,0.536376953125,0.84256106215
3516,0.776611328125,0.588623046875,0.068115234375,0.583740234375,0.381591796875,0.071533203125,0.550537109375,0.730224609375,0.072998046875,0.036376953125,0.9057659697
3517,0.526611328125,0.338623046875,0.318115234375,0.333740234375,0.131591796875,0.821533203125,0.800537109375,0.480224609375,0.822998046875,0.286376953125,0.81507882085
3518,0.026611328125,0.838623046875,0.818115234375,0.833740234375,0.631591796875,0.321533203125,0.300537109375,0.980224609375,0.322998046875,0.786376953125,0.90089441408
3519,0.018798828125,0.487060546875,0.341552734375,0.716552734375,0.358154296875,0.376220703125,0.589599609375,0.675537109375,0.877685546875,0.262939453125,0.84194179408
3520,0.518798828125,0.987060546875,0.841552734375,0.216552734375,0.858154296875,0.876220703125,0.089599609375,0.175537109375,0.377685546875,0.762939453125,0.89807226614
3521,0.768798828125,0.237060546875,0.591552734375,0.966552734375,0.608154296875,0.126220703125,0.339599609375,0.925537109375,0.627685546875,0.512939453125,0.92171650338
3522,0.268798828125,0.737060546875,0.091552734375,0.466552734375,0.108154296875,0.626220703125,0.839599609375,0.425537109375,0.127685546875,0.012939453125,0.82952689932
3523,0.393798828125,0.112060546875,0.966552734375,0.591552734375,0.733154296875,0.501220703125,0.714599609375,0.050537109375,0.752685546875,0.637939453125,0.87481263892
3524,0.893798828125,0.612060546875,0.466552734375,0.091552734375,0.233154296875,0.001220703125,0.214599609375,0.550537109375,0.252685546875,0.137939453125,0.90813461904
3525,0.643798828125,0.362060546875,0.216552734375,0.841552734375,0.483154296875,0.751220703125,0.464599609375,0.300537109375,0.502685546875,0.387939453125,0.86112242463
3526,0.143798828125,0.862060546875,0.716552734375,0.341552734375,0.983154296875,0.251220703125,0.964599609375,0.800537109375,0.002685546875,0.887939453125,0.89672122037
3527,0.206298828125,0.174560546875,0.029052734375,0.029052734375,0.795654296875,0.313720703125,0.527099609375,0.363037109375,0.815185546875,0.325439453125,0.8203322267
3528,0.706298828125,0.674560546875,0.529052734375,0.529052734375,0.295654296875,0.813720703125,0.027099609375,0.863037109375,0.315185546875,0.825439453125,0.87529396236
3529,0.956298828125,0.424560546875,0.779052734375,0.279052734375,0.045654296875,0.063720703125,0.277099609375,0.113037109375,0.565185546875,0.575439453125,0.90693099405
3530,0.456298828125,0.924560546875,0.279052734375,0.779052734375,0.545654296875,0.563720703125,0.777099609375,0.613037109375,0.065185546875,0.075439453125,0.89902854023
3531,0.331298828125,0.299560546875,0.654052734375,0.154052734375,0.170654296875,0.688720703125,0.652099609375,0.988037109375,0.940185546875,0.700439453125,0.79975363539
3532,0.831298828125,0.799560546875,0.154052734375,0.654052734375,0.670654296875,0.188720703125,0.152099609375,0.488037109375,0.440185546875,0.200439453125,0.93071231799
3533,0.581298828125,0.049560546875,0.404052734375,0.404052734375,0.920654296875,0.938720703125,0.402099609375,0.738037109375,0.690185546875,0.450439453125,0.83476585736
3534,0.081298828125,0.549560546875,0.904052734375,0.904052734375,0.420654296875,0.438720703125,0.902099609375,0.238037109375,0.190185546875,0.950439453125,0.87831191222
3535,0.112548828125,0.018310546875,0.560302734375,0.872802734375,0.076904296875,0.219970703125,0.120849609375,0.456787109375,0.158935546875,0.169189453125,0.85237858826
3536,0.612548828125,0.518310546875,0.060302734375,0.372802734375,0.576904296875,0.719970703125,0.620849609375,0.956787109375,0.658935546875,0.669189453125,0.83980145249
3537,0.862548828125,0.268310546875,0.310302734375,0.622802734375,0.826904296875,0.469970703125,0.870849609375,0.206787109375,0.408935546875,0.919189453125,0.89149829321
3538,0.362548828125,0.768310546875,0.810302734375,0.122802734375,0.326904296875,0.969970703125,0.370849609375,0.706787109375,0.908935546875,0.419189453125,0.84055999036
3539,0.487548828125,0.393310546875,0.185302734375,0.997802734375,0.951904296875,0.844970703125,0.245849609375,0.831787109375,0.033935546875,0.794189453125,0.87064291898
3540,0.987548828125,0.893310546875,0.685302734375,0.497802734375,0.451904296875,0.344970703125,0.745849609375,0.331787109375,0.533935546875,0.294189453125,0.94111397428
3541,0.737548828125,0.143310546875,0.935302734375,0.747802734375,0.201904296875,0.594970703125,0.995849609375,0.581787109375,0.283935546875,0.044189453125,0.8882943748
3542,0.237548828125,0.643310546875,0.435302734375,0.247802734375,0.701904296875,0.094970703125,0.495849609375,0.081787109375,0.783935546875,0.544189453125,0.87718763602
3543,0.175048828125,0.330810546875,0.872802734375,0.435302734375,0.514404296875,0.032470703125,0.058349609375,0.519287109375,0.096435546875,0.231689453125,0.89015372985
3544,0.675048828125,0.830810546875,0.372802734375,0.935302734375,0.014404296875,0.532470703125,0.558349609375,0.019287109375,0.596435546875,0.731689453125,0.89063006533
3545,0.925048828125,0.080810546875,0.122802734375,0.185302734375,0.264404296875,0.282470703125,0.808349609375,0.769287109375,0.346435546875,0.981689453125,0.84491302928
3546,0.425048828125,0.580810546875,0.622802734375,0.685302734375,0.764404296875,0.782470703125,0.308349609375,0.269287109375,0.846435546875,0.481689453125,0.87891201154
3547,0.300048828125,0.205810546875,0.497802734375,0.310302734375,0.389404296875,0.907470703125,0.183349609375,0.144287109375,0.221435546875,0.856689453125,0.81504832417
3548,0.800048828125,0.705810546875,0.997802734375,0.810302734375,0.889404296875,0.407470703125,0.683349609375,0.644287109375,0.721435546875,0.356689453125,0.95455089284
3549,0.550048828125,0.455810546875,0.747802734375,0.060302734375,0.639404296875,0.657470703125,0.933349609375,0.394287109375,0.471435546875,0.106689453125,0.86482471874
3550,0.050048828125,0.955810546875,0.247802734375,0.560302734375,0.139404296875,0.157470703125,0.433349609375,0.894287109375,0.971435546875,0.606689453125,0.85449010688
3551,0.034423828125,0.221435546875,0.794677734375,0.138427734375,0.936279296875,0.766845703125,0.823974609375,0.003662109375,0.455810546875,0.309814453125,0.8155948927
3552,0.534423828125,0.721435546875,0.294677734375,0.638427734375,0.436279296875,0.266845703125,0.323974609375,0.503662109375,0.955810546875,0.809814453125,0.88906838061
3553,0.784423828125,0.471435546875,0.044677734375,0.388427734375,0.186279296875,0.516845703125,0.073974609375,0.253662109375,0.205810546875,0.559814453125,0.86173406571
3554,0.284423828125,0.971435546875,0.544677734375,0.888427734375,0.686279296875,0.016845703125,0.573974609375,0.753662109375,0.705810546875,0.059814453125,0.93177144065
3555,0.409423828125,0.346435546875,0.419677734375,0.013427734375,0.061279296875,0.141845703125,0.948974609375,0.628662109375,0.330810546875,0.684814453125,0.8326412751
3556,0.909423828125,0.846435546875,0.919677734375,0.513427734375,0.561279296875,0.641845703125,0.448974609375,0.128662109375,0.830810546875,0.184814453125,0.93136214803
3557,0.659423828125,0.096435546875,0.669677734375,0.263427734375,0.811279296875,0.391845703125,0.198974609375,0.878662109375,0.080810546875,0.434814453125,0.88699282721
3558,0.159423828125,0.596435546875,0.169677734375,0.763427734375,0.311279296875,0.891845703125,0.698974609375,0.378662109375,0.580810546875,0.934814453125,0.8100666188
3559,0.221923828125,0.408935546875,0.607177734375,0.575927734375,0.498779296875,0.954345703125,0.761474609375,0.941162109375,0.268310546875,0.372314453125,0.80787934676
3560,0.721923828125,0.908935546875,0.107177734375,0.075927734375,0.998779296875,0.454345703125,0.261474609375,0.441162109375,0.768310546875,0.872314453125,0.89431584567
3561,0.971923828125,0.158935546875,0.357177734375,0.825927734375,0.748779296875,0.704345703125,0.011474609375,0.691162109375,0.018310546875,0.622314453125,0.89779278333
3562,0.471923828125,0.658935546875,0.857177734375,0.325927734375,0.248779296875,0.204345703125,0.511474609375,0.191162109375,0.518310546875,0.122314453125,0.89875330726
3563,0.346923828125,0.033935546875,0.232177734375,0.700927734375,0.623779296875,0.079345703125,0.886474609375,0.316162109375,0.393310546875,0.747314453125,0.85770099993
3564,0.846923828125,0.533935546875,0.732177734375,0.200927734375,0.123779296875,0.579345703125,0.386474609375,0.816162109375,0.893310546875,0.247314453125,0.87873263909
3565,0.596923828125,0.283935546875,0.982177734375,0.950927734375,0.373779296875,0.329345703125,0.136474609375,0.066162109375,0.143310546875,0.497314453125,0.91614709216
3566,0.096923828125,0.783935546875,0.482177734375,0.450927734375,0.873779296875,0.829345703125,0.636474609375,0.566162109375,0.643310546875,0.997314453125,0.8440448034
3567,0.065673828125,0.252685546875,0.075927734375,0.294677734375,0.655029296875,0.610595703125,0.355224609375,0.847412109375,0.737060546875,0.153564453125,0.80842089703
3568,0.565673828125,0.752685546875,0.575927734375,0.794677734375,0.155029296875,0.110595703125,0.855224609375,0.347412109375,0.237060546875,0.653564453125,0.91139916575
3569,0.815673828125,0.002685546875,0.825927734375,0.044677734375,0.405029296875,0.860595703125,0.605224609375,0.597412109375,0.987060546875,0.903564453125,0.82874341742
3570,0.315673828125,0.502685546875,0.325927734375,0.544677734375,0.905029296875,0.360595703125,0.105224609375,0.097412109375,0.487060546875,0.403564453125,0.88510564819
3571,0.440673828125,0.127685546875,0.700927734375,0.419677734375,0.280029296875,0.485595703125,0.480224609375,0.472412109375,0.612060546875,0.778564453125,0.84767192194
3572,0.940673828125,0.627685546875,0.200927734375,0.919677734375,0.780029296875,0.985595703125,0.980224609375,0.972412109375,0.112060546875,0.278564453125,0.86200432815
3573,0.690673828125,0.377685546875,0.450927734375,0.169677734375,0.530029296875,0.235595703125,0.730224609375,0.222412109375,0.862060546875,0.028564453125,0.8815440011
3574,0.190673828125,0.877685546875,0.950927734375,0.669677734375,0.030029296875,0.735595703125,0.230224609375,0.722412109375,0.362060546875,0.528564453125,0.8712901663
3575,0.128173828125,0.065185546875,0.263427734375,0.982177734375,0.217529296875,0.673095703125,0.292724609375,0.159912109375,0.549560546875,0.216064453125,0.82191511444
3576,0.628173828125,0.565185546875,0.763427734375,0.482177734375,0.717529296875,0.173095703125,0.792724609375,0.659912109375,0.049560546875,0.716064453125,0.91997058773
3577,0.878173828125,0.315185546875,0.513427734375,0.732177734375,0.967529296875,0.923095703125,0.542724609375,0.409912109375,0.799560546875,0.966064453125,0.88239670106
3578,0.378173828125,0.815185546875,0.013427734375,0.232177734375,0.467529296875,0.423095703125,0.042724609375,0.909912109375,0.299560546875,0.466064453125,0.86115637546
3579,0.253173828125,0.440185546875,0.888427734375,0.857177734375,0.842529296875,0.298095703125,0.417724609375,0.534912109375,0.674560546875,0.841064453125,0.90348659588
3580,0.753173828125,0.940185546875,0.388427734375,0.357177734375,0.342529296875,0.798095703125,0.917724609375,0.034912109375,0.174560546875,0.341064453125,0.86115715921
3581,0.503173828125,0.190185546875,0.138427734375,0.607177734375,0.092529296875,0.048095703125,0.667724609375,0.784912109375,0.924560546875,0.091064453125,0.8496685303
3582,0.003173828125,0.690185546875,0.638427734375,0.107177734375,0.592529296875,0.548095703125,0.167724609375,0.284912109375,0.424560546875,0.591064453125,0.84763628842
3583,0.002197265625,0.439208984375,0.090576171875,0.899169921875,0.165771484375,0.361572265625,0.780029296875,0.330810546875,0.519287109375,0.056884765625,0.83678000221
3584,0.502197265625,0.939208984375,0.590576171875,0.399169921875,0.665771484375,0.861572265625,0.280029296875,0.830810546875,0.019287109375,0.556884765625,0.88063397249
3585,0.752197265625,0.189208984375,0.840576171875,0.649169921875,0.915771484375,0.111572265625,0.030029296875,0.080810546875,0.769287109375,0.806884765625,0.92759523533
3586,0.252197265625,0.689208984375,0.340576171875,0.149169921875,0.415771484375,0.611572265625,0.530029296875,0.580810546875,0.269287109375,0.306884765625,0.84161406651
3587,0.377197265625,0.064208984375,0.715576171875,0.774169921875,0.790771484375,0.736572265625,0.905029296875,0.955810546875,0.644287109375,0.931884765625,0.83250648074
3588,0.877197265625,0.564208984375,0.215576171875,0.274169921875,0.290771484375,0.236572265625,0.405029296875,0.455810546875,0.144287109375,0.431884765625,0.89025031268
3589,0.627197265625,0.314208984375,0.465576171875,0.524169921875,0.040771484375,0.986572265625,0.155029296875,0.705810546875,0.894287109375,0.181884765625,0.8299131343
3590,0.127197265625,0.814208984375,0.965576171875,0.024169921875,0.540771484375,0.486572265625,0.655029296875,0.205810546875,0.394287109375,0.681884765625,0.86665029658
3591,0.189697265625,0.126708984375,0.278076171875,0.336669921875,0.728271484375,0.424072265625,0.842529296875,0.643310546875,0.706787109375,0.119384765625,0.82835938096
3592,0.689697265625,0.626708984375,0.778076171875,0.836669921875,0.228271484375,0.924072265625,0.342529296875,0.143310546875,0.206787109375,0.619384765625,0.87888989956
3593,0.939697265625,0.376708984375,0.528076171875,0.086669921875,0.478271484375,0.174072265625,0.092529296875,0.893310546875,0.956787109375,0.869384765625,0.89016210225
3594,0.439697265625,0.876708984375,0.028076171875,0.586669921875,0.978271484375,0.674072265625,0.592529296875,0.393310546875,0.456787109375,0.369384765625,0.88071439045
3595,0.314697265625,0.251708984375,0.903076171875,0.461669921875,0.353271484375,0.549072265625,0.967529296875,0.018310546875,0.581787109375,0.994384765625,0.8469852472
3596,0.814697265625,0.751708984375,0.403076171875,0.961669921875,0.853271484375,0.049072265625,0.467529296875,0.518310546875,0.081787109375,0.494384765625,0.95769391022
3597,0.564697265625,0.001708984375,0.153076171875,0.211669921875,0.603271484375,0.799072265625,0.217529296875,0.268310546875,0.831787109375,0.244384765625,0.81949740198
3598,0.064697265625,0.501708984375,0.653076171875,0.711669921875,0.103271484375,0.299072265625,0.717529296875,0.768310546875,0.331787109375,0.744384765625,0.85240629121
3599,0.095947265625,0.032958984375,0.809326171875,0.555419921875,0.384521484375,0.017822265625,0.311279296875,0.549560546875,0.300537109375,0.400634765625,0.86448171032
3600,0.595947265625,0.532958984375,0.309326171875,0.055419921875,0.884521484375,0.517822265625,0.811279296875,0.049560546875,0.800537109375,0.900634765625,0.86062977283
3601,0.845947265625,0.282958984375,0.059326171875,0.805419921875,0.634521484375,0.267822265625,0.561279296875,0.799560546875,0.050537109375,0.650634765625,0.89758017753
3602,0.345947265625,0.782958984375,0.559326171875,0.305419921875,0.134521484375,0.767822265625,0.061279296875,0.299560546875,0.550537109375,0.150634765625,0.85533406047
3603,0.470947265625,0.407958984375,0.434326171875,0.680419921875,0.509521484375,0.892822265625,0.436279296875,0.174560546875,0.425537109375,0.525634765625,0.84480555948
3604,0.970947265625,0.907958984375,0.934326171875,0.180419921875,0.009521484375,0.392822265625,0.936279296875,0.674560546875,0.925537109375,0.025634765625,0.91373400846
3605,0.720947265625,0.157958984375,0.684326171875,0.930419921875,0.259521484375,0.642822265625,0.686279296875,0.424560546875,0.175537109375,0.275634765625,0.8799390931
3606,0.220947265625,0.657958984375,0.184326171875,0.430419921875,0.759521484375,0.142822265625,0.186279296875,0.924560546875,0.675537109375,0.775634765625,0.87158351802
3607,0.158447265625,0.345458984375,0.621826171875,0.242919921875,0.947021484375,0.205322265625,0.373779296875,0.487060546875,0.488037109375,0.463134765625,0.87294923059
3608,0.658447265625,0.845458984375,0.121826171875,0.742919921875,0.447021484375,0.705322265625,0.873779296875,0.987060546875,0.988037109375,0.963134765625,0.84794129661
3609,0.908447265625,0.095458984375,0.371826171875,0.492919921875,0.197021484375,0.455322265625,0.623779296875,0.237060546875,0.238037109375,0.713134765625,0.86422984865
3610,0.408447265625,0.595458984375,0.871826171875,0.992919921875,0.697021484375,0.955322265625,0.123779296875,0.737060546875,0.738037109375,0.213134765625,0.89207461632
3611,0.283447265625,0.220458984375,0.246826171875,0.117919921875,0.072021484375,0.830322265625,0.498779296875,0.862060546875,0.363037109375,0.588134765625,0.78086111449
3612,0.783447265625,0.720458984375,0.746826171875,0.617919921875,0.572021484375,0.330322265625,0.998779296875,0.362060546875,0.863037109375,0.088134765625,0.92800409876
3613,0.533447265625,0.470458984375,0.996826171875,0.367919921875,0.822021484375,0.580322265625,0.748779296875,0.612060546875,0.113037109375,0.338134765625,0.90289465348
3614,0.033447265625,0.970458984375,0.496826171875,0.867919921875,0.322021484375,0.080322265625,0.248779296875,0.112060546875,0.613037109375,0.838134765625,0.89552146483
3615,0.049072265625,0.204833984375,0.543701171875,0.446044921875,0.618896484375,0.970947265625,0.514404296875,0.971435546875,0.066162109375,0.010009765625,0.7953092813
3616,0.549072265625,0.704833984375,0.043701171875,0.946044921875,0.118896484375,0.470947265625,0.014404296875,0.471435546875,0.566162109375,0.510009765625,0.87991483236
3617,0.799072265625,0.454833984375,0.293701171875,0.196044921875,0.368896484375,0.720947265625,0.264404296875,0.721435546875,0.316162109375,0.760009765625,0.85472281817
3618,0.299072265625,0.954833984375,0.793701171875,0.696044921875,0.868896484375,0.220947265625,0.764404296875,0.221435546875,0.816162109375,0.260009765625,0.93015069287
3619,0.424072265625,0.329833984375,0.168701171875,0.321044921875,0.493896484375,0.095947265625,0.639404296875,0.346435546875,0.191162109375,0.885009765625,0.85737548105
3620,0.924072265625,0.829833984375,0.668701171875,0.821044921875,0.993896484375,0.595947265625,0.139404296875,0.846435546875,0.691162109375,0.385009765625,0.95460499431
3621,0.674072265625,0.079833984375,0.918701171875,0.071044921875,0.743896484375,0.345947265625,0.389404296875,0.096435546875,0.441162109375,0.135009765625,0.88755851604
3622,0.174072265625,0.579833984375,0.418701171875,0.571044921875,0.243896484375,0.845947265625,0.889404296875,0.596435546875,0.941162109375,0.635009765625,0.80424572166
3623,0.236572265625,0.392333984375,0.856201171875,0.758544921875,0.056396484375,0.783447265625,0.576904296875,0.033935546875,0.128662109375,0.072509765625,0.84091234802
3624,0.736572265625,0.892333984375,0.356201171875,0.258544921875,0.556396484375,0.283447265625,0.076904296875,0.533935546875,0.628662109375,0.572509765625,0.90984013813
3625,0.986572265625,0.142333984375,0.106201171875,0.508544921875,0.806396484375,0.533447265625,0.326904296875,0.283935546875,0.378662109375,0.822509765625,0.88080011099
3626,0.486572265625,0.642333984375,0.606201171875,0.008544921875,0.306396484375,0.033447265625,0.826904296875,0.783935546875,0.878662109375,0.322509765625,0.87109579035
3627,0.361572265625,0.017333984375,0.481201171875,0.883544921875,0.931396484375,0.158447265625,0.701904296875,0.658935546875,0.003662109375,0.947509765625,0.88524776503
3628,0.861572265625,0.517333984375,0.981201171875,0.383544921875,0.431396484375,0.658447265625,0.201904296875,0.158935546875,0.503662109375,0.447509765625,0.90645230752
3629,0.611572265625,0.267333984375,0.731201171875,0.633544921875,0.181396484375,0.408447265625,0.451904296875,0.908935546875,0.253662109375,0.197509765625,0.88461114847
3630,0.111572265625,0.767333984375,0.231201171875,0.133544921875,0.681396484375,0.908447265625,0.951904296875,0.408935546875,0.753662109375,0.697509765625,0.79270788566
3631,0.080322265625,0.298583984375,0.324951171875,0.102294921875,0.837646484375,0.627197265625,0.045654296875,0.127685546875,0.847412109375,0.416259765625,0.82747305051
3632,0.580322265625,0.798583984375,0.824951171875,0.602294921875,0.337646484375,0.127197265625,0.545654296875,0.627685546875,0.347412109375,0.916259765625,0.92042321929
3633,0.830322265625,0.048583984375,0.574951171875,0.352294921875,0.087646484375,0.877197265625,0.795654296875,0.377685546875,0.597412109375,0.666259765625,0.82128718534
3634,0.330322265625,0.548583984375,0.074951171875,0.852294921875,0.587646484375,0.377197265625,0.295654296875,0.877685546875,0.097412109375,0.166259765625,0.88090435369
3635,0.455322265625,0.173583984375,0.949951171875,0.227294921875,0.212646484375,0.252197265625,0.170654296875,0.502685546875,0.972412109375,0.541259765625,0.86601501895
3636,0.955322265625,0.673583984375,0.449951171875,0.727294921875,0.712646484375,0.752197265625,0.670654296875,0.002685546875,0.472412109375,0.041259765625,0.90528881511
3637,0.705322265625,0.423583984375,0.199951171875,0.477294921875,0.962646484375,0.002197265625,0.920654296875,0.752685546875,0.722412109375,0.291259765625,0.90450535856
3638,0.205322265625,0.923583984375,0.699951171875,0.977294921875,0.462646484375,0.502197265625,0.420654296875,0.252685546875,0.222412109375,0.791259765625,0.90064309234
